Rarity Score,id,Back,Back Score,Face,Face Score,Head,Head Score,Outfit,Outfit Score,Character,Character Score,Background,Background Score,name,Trait Count,Trait Count Score
206.3114794,5702,IV Drop,33.5714286,Moustache,47,Soda Cap,41.125,Orange TShirt,39.1666667,Boar Girl Red,27.6470588,Dark Blue Flames,16.127451,FalseIdols #0314,6,1.6738743
206.3075724,6384,FI Flag,33.5714286,Cigar,43.2894737,Siberian Hat,40.617284,Pirate Suit,45.6944444,Corki,25.9055118,Blue Clouds,15.5555556,FalseIdols #4902,6,1.6738743
206.3049002,615,Knife,33.0653266,Rainbow Glasses,44.7619048,Siren,46.013986,Orange Astronaut,38.4795322,Melton,25.3076923,Spirals,17.002584,FalseIdols #3469,6,1.6738743
206.2875049,3858,Umbrella Black,28.1196581,Pizza,35.9562842,Red Bandana,50.2290076,Kings Robe,33.4010152,Mori Silver,40.1219512,Space,16.7857143,FalseIdols #0364,6,1.6738743
206.2786365,5871,Angel Wings,30.462963,Yellow Scuba Mask,45.6944444,Purple Beanie,38.255814,Gold Armor,35.5675676,Bapho,38.255814,Dark Blue Clouds,16.3681592,FalseIdols #4666,6,1.6738743
206.2668603,3560,Sword,29.1150442,Laserbeams,56.7241379,Pan,39.6385542,Blue Kimono,37.1751412,Vern Birch,26.0079051,Purple Gradient,15.9322034,FalseIdols #2060,6,1.6738743
206.2659877,4949,Umbrella Black,28.1196581,Eye Patch,38.7058824,Purple Bandana,43.0065359,Yellow Good Morning,38.7058824,Mori Silver,40.1219512,Purple Gradient,15.9322034,FalseIdols #1905,6,1.6738743
206.2616699,3411,Hockey Stick,31.3333333,Reverse Cross Earring,45.0684932,Doctors Lamp,38.0346821,Robe,36.1538462,Bapho,38.255814,Prison Photo booth,15.7416268,FalseIdols #4533,6,1.6738743
206.2579492,2144,Third Arm,33.2323232,Airpod,38.7058824,Mariachi Hat,57.2173913,Purple  Robot,33.7435897,Corki,25.9055118,Green,15.7793765,FalseIdols #3495,6,1.6738743
206.2578886,5954,Present,28.9867841,Milk Bottle,46.3380282,Farmers Hat,36.9662921,Doctor,38.0346821,Mori,37.6,Purple Clouds,16.6582278,FalseIdols #3094,6,1.6738743
206.2245028,5510,Baseball Bat,28.4848485,Face Bandage,57.2173913,Farmers Hat,36.9662921,Chef Uniform,41.125,Arcadian,23.7545126,Spirals,17.002584,FalseIdols #1865,6,1.6738743
206.2241996,372,Scythe,27.5313808,Rose,41.910828,Black Beanie,48.0291971,Jail,32.5742574,Bapho Tattooed,39.1666667,Graveyard,15.3379953,FalseIdols #5496,6,1.6738743
206.2172811,6481,Surfboard,28.8596491,Reverse Cross Earring,45.0684932,Black Beanie,48.0291971,Chef Uniform,41.125,Vern,25.9055118,Blue Clouds,15.5555556,FalseIdols #4356,6,1.6738743
206.2172471,4131,Trident,32.4137931,Fire Eyes,60.3669725,Ribbon,34.6315789,Gold Armor,35.5675676,Medusa Stone,26.0079051,Blue Clouds,15.5555556,FalseIdols #1057,6,1.6738743
206.2157754,2823,Sand Shovel,29.375,Painters Mask,48.3823529,Party Hat,46.6666667,Orange TShirt,39.1666667,Natsu Crystal,25.0190114,Purple Gradient,15.9322034,FalseIdols #5600,6,1.6738743
206.2149756,6275,Turtle Shell Brown,31.4832536,Button Eyes,38.255814,Pan,39.6385542,Overalls,38.255814,Mori Silver,40.1219512,Space,16.7857143,FalseIdols #5625,6,1.6738743
206.213926,1036,Trident,32.4137931,Arrow,42.1794872,Black Beanie,48.0291971,Batik with Scarf,39.1666667,Vern Birch,26.0079051,Red Flames,16.7430025,FalseIdols #4842,6,1.6738743
206.1991834,5739,Devil Wings,29.2444444,Blue Scuba Mask,47.6811594,Siren,46.013986,White Turtleneck,39.1666667,Melton Slush,26.6396761,Green,15.7793765,FalseIdols #3294,6,1.6738743
206.1938677,3890,Turtle Shell Brown,31.4832536,Arrow,42.1794872,Axe,51.40625,Black Gown,36.7597765,Medusa,25.9055118,Space,16.7857143,FalseIdols #2916,6,1.6738743
206.1763675,4062,Surfboard,28.8596491,Face Bandage,57.2173913,Propeller,38.7058824,Doctor,38.0346821,Medusa,25.9055118,Green,15.7793765,FalseIdols #3774,6,1.6738743
206.1702372,3911,Fan,32.7363184,Bandage,43.8666667,Halo,38.0346821,Blue Jacket,45.6944444,Arcadian Racing,28.6086957,Blue Clouds,15.5555556,FalseIdols #0836,6,1.6738743
206.1569824,4314,Present,28.9867841,Monocle,63.8834951,Pirate Hat,36.7597765,Purple  Robot,33.7435897,Azazel,25.4054054,Skatepark Park,15.7040573,FalseIdols #1050,6,1.6738743
206.1317705,528,Carrot Stick,33.0653266,Futuristic Glasses,39.8787879,Soda Cap,41.125,Green Good Morning,36.3535912,Bapho,38.255814,Green,15.7793765,FalseIdols #0753,6,1.6738743
206.130578,2390,FI Flag,33.5714286,Painters Mask,48.3823529,Mohawk,41.125,Leopard Gown,40.617284,Natsu Crystal,25.0190114,Prison Photo booth,15.7416268,FalseIdols #2743,6,1.6738743
206.1277765,4312,Skateboard,26.9672131,Rose,41.910828,Party Hat,46.6666667,Gold Armor,35.5675676,Mori,37.6,Prison Photo booth,15.7416268,FalseIdols #0112,6,1.6738743
206.1268218,2009,Sword,29.1150442,Snake,43.2894737,Siberian Hat,40.617284,Gold Armor,35.5675676,Mori Silver,40.1219512,Prison Photo booth,15.7416268,FalseIdols #2556,6,1.6738743
206.1227087,5550,Phone,28.4848485,Tears,46.3380282,Axe,51.40625,Hockey Black,35.3763441,Boar Girl Red,27.6470588,Rainbow,15.1963048,FalseIdols #2985,6,1.6738743
206.1168167,5558,Binocular,35.1871658,Moustache,47,Siberian Hat,40.617284,Overalls,38.255814,Melton Slush,26.6396761,Red Flames,16.7430025,FalseIdols #3193,6,1.6738743
206.1095889,3584,Binocular,35.1871658,Reverse Cross Earring,45.0684932,Purple Bandana,43.0065359,Skeleton,39.6385542,Corki,25.9055118,Pink Flames,15.6294537,FalseIdols #6449,6,1.6738743
206.077112,327,Carrot Stick,33.0653266,Milk Bottle,46.3380282,Siren,46.013986,Doctor,38.0346821,Natsu Crystal,25.0190114,Purple Gradient,15.9322034,FalseIdols #4068,6,1.6738743
206.0647171,6122,Binocular,35.1871658,Rainbow Glasses,44.7619048,Dealers Hat,43.5761589,Flame Hoodie,40.3680982,Arcadian,23.7545126,Red Flames,16.7430025,FalseIdols #5572,6,1.6738743
206.0482829,4850,IV Drop,33.5714286,Airpod,38.7058824,Red Bandana,50.2290076,Purple Gown,41.3836478,Okame Wood,24.5522388,Purple Gradient,15.9322034,FalseIdols #2505,6,1.6738743
206.0456926,194,IV Drop,33.5714286,Pacifier,45.0684932,Purple Bandana,43.0065359,White Astronaut,39.8787879,Azazel Frost,26.6396761,Pink,16.2068966,FalseIdols #2425,6,1.6738743
206.0425639,2179,Skateboard,26.9672131,Airpod,38.7058824,Ice Cream,37.1751412,Pirate Suit,45.6944444,Mori Silver,40.1219512,Skatepark Park,15.7040573,FalseIdols #5372,6,1.6738743
206.00539,469,NONE,6.5668663,Fire Eyes,60.3669725,Emperors Crown,40.8695652,Purple Gown,41.3836478,Mori,37.6,Pink,16.2068966,FalseIdols #5236,5,3.0114416
206.0037153,3034,Phone,28.4848485,Button Eyes,38.255814,Hockey Helmet,44.1610738,HellYeah Hoodie,38.7058824,Bapho Tattooed,39.1666667,Blue Clouds,15.5555556,FalseIdols #2949,6,1.6738743
205.9968224,2059,Present,28.9867841,Rose,41.910828,Confused Stars,39.4011976,HellYeah Hoodie,38.7058824,Mori Silver,40.1219512,Rainbow,15.1963048,FalseIdols #2783,6,1.6738743
205.9947397,4299,Umbrella Black,28.1196581,Pizza,35.9562842,Siren,46.013986,Green Kimono,38.4795322,Mori Silver,40.1219512,Pink Flames,15.6294537,FalseIdols #5645,6,1.6738743
205.9861598,255,Knife,33.0653266,Cigar,43.2894737,Mohawk,41.125,Jail,32.5742574,Mori,37.6,Purple Clouds,16.6582278,FalseIdols #6601,6,1.6738743
205.9817067,1818,Third Arm,33.2323232,Heart Eyes,51.8110236,Crown,39.8787879,Cowboy,39.4011976,Boar Girl,24.2804428,Skatepark Park,15.7040573,FalseIdols #3750,6,1.6738743
205.9487763,3954,Scythe,27.5313808,Face Bandage,57.2173913,Propeller,38.7058824,Black Turtleneck,36.9662921,Boar Girl Red,27.6470588,Pink,16.2068966,FalseIdols #3705,6,1.6738743
205.9396672,3907,Scythe,27.5313808,Bandage,43.8666667,Dealers Hat,43.5761589,Green Good Morning,36.3535912,Mori,37.6,Graveyard,15.3379953,FalseIdols #4978,6,1.6738743
205.9210139,4148,Carrot Stick,33.0653266,Black Glasses,38.7058824,Pirate Hat,36.7597765,Leopard Gown,40.617284,Bapho Tattooed,39.1666667,Purple Gradient,15.9322034,FalseIdols #6062,6,1.6738743
205.9176346,3127,Sword,29.1150442,VR Headset,39.8787879,Hockey Helmet,44.1610738,Pirate Suit,45.6944444,Arcadian Racing,28.6086957,Space,16.7857143,FalseIdols #2568,6,1.6738743
205.9166841,2735,Sword,29.1150442,Pizza,35.9562842,Pan,39.6385542,Kings Robe,33.4010152,Iris Blue,49.4736842,Purple Clouds,16.6582278,FalseIdols #2115,6,1.6738743
205.9095822,3162,Sword,29.1150442,Earring,38.0346821,Purple Bandana,43.0065359,Yellow Good Morning,38.7058824,Bapho Tattooed,39.1666667,Pink,16.2068966,FalseIdols #6351,6,1.6738743
205.8865672,5292,Turtle Shell Green,28.8596491,Lightning Eyes,49.1044776,Dealers Hat,43.5761589,White Astronaut,39.8787879,Medusa Stone,26.0079051,Space,16.7857143,FalseIdols #4407,6,1.6738743
205.8706477,4903,Binocular,35.1871658,Painters Mask,48.3823529,Ice Cream,37.1751412,Suit,39.6385542,Okame,27.8813559,Purple Gradient,15.9322034,FalseIdols #3685,6,1.6738743
205.8673557,462,IV Drop,33.5714286,Heart Eyes,51.8110236,Pirate Hat,36.7597765,Skeleton,39.6385542,Natsu,26.8571429,Blue Clouds,15.5555556,FalseIdols #5225,6,1.6738743
205.8635654,5081,Umbrella Rainbow,32.9,Moustache,47,Party Hat,46.6666667,Black Gown,36.7597765,Melton,25.3076923,Blue Clouds,15.5555556,FalseIdols #0322,6,1.6738743
205.8617948,3904,Phone,28.4848485,Painters Mask,48.3823529,Siren,46.013986,Pink Jacket,40.1219512,Azazel,25.4054054,Green,15.7793765,FalseIdols #5433,6,1.6738743
205.8612674,806,Present,28.9867841,3D Glasses,42.1794872,Confused Stars,39.4011976,Yellow Good Morning,38.7058824,Bapho,38.255814,Purple Clouds,16.6582278,FalseIdols #2685,6,1.6738743
205.8587632,4349,Carrot Stick,33.0653266,Fire Eyes,60.3669725,Ribbon,34.6315789,Purple  Robot,33.7435897,Haka Volcanic,26.7479675,Pink Flames,15.6294537,FalseIdols #3801,6,1.6738743
205.8322781,3833,IV Drop,33.5714286,Rainbow Glasses,44.7619048,Cone,45.0684932,Yellow Good Morning,38.7058824,Haka,25.3076923,Red Flames,16.7430025,FalseIdols #6283,6,1.6738743
205.8250551,854,Carrot Stick,33.0653266,Painters Mask,48.3823529,Cowboy Hat,41.3836478,Overalls,38.255814,Natsu,26.8571429,Pink,16.2068966,FalseIdols #5001,6,1.6738743
205.8187191,4758,Sand Shovel,29.375,Button Eyes,38.255814,Siberian Hat,40.617284,Hockey Blue,40.3680982,Mori Bot,39.4011976,Dark Blue Flames,16.127451,FalseIdols #4996,6,1.6738743
205.793566,708,Phone,28.4848485,Painters Mask,48.3823529,Red Bandana,50.2290076,Hockey Black,35.3763441,Vern,25.9055118,Prison Photo booth,15.7416268,FalseIdols #4275,6,1.6738743
205.7845359,4816,Umbrella Black,28.1196581,Snake,43.2894737,Mariachi Hat,57.2173913,Hockey Black,35.3763441,Okame Wood,24.5522388,Blue Clouds,15.5555556,FalseIdols #6128,6,1.6738743
205.7828742,5847,Skateboard,26.9672131,Painters Mask,48.3823529,Pan,39.6385542,Pirate Suit,45.6944444,Boar Girl Red,27.6470588,Green,15.7793765,FalseIdols #1893,6,1.6738743
205.7823496,1876,Knife,33.0653266,Burning Money,50.6153846,Pan,39.6385542,Overalls,38.255814,Melton Slush,26.6396761,Blue Flames,15.8937198,FalseIdols #5102,6,1.6738743
205.7784629,3382,Devil Wings,29.2444444,Snake,43.2894737,Axe,51.40625,Green Kimono,38.4795322,Vern,25.9055118,Green,15.7793765,FalseIdols #3361,6,1.6738743
205.7519085,3764,Umbrella Black,28.1196581,Moustache,47,Siberian Hat,40.617284,Blue One Piece,33.7435897,Mori Bot,39.4011976,Rainbow,15.1963048,FalseIdols #1373,6,1.6738743
205.7401229,4885,Umbrella Black,28.1196581,Tears,46.3380282,Black Beanie,48.0291971,Orange TShirt,39.1666667,Natsu,26.8571429,Blue Clouds,15.5555556,FalseIdols #2019,6,1.6738743
205.7327203,4748,Turtle Shell Brown,31.4832536,Button Eyes,38.255814,Dealers Hat,43.5761589,Jail,32.5742574,Bapho Demon,41.3836478,Space,16.7857143,FalseIdols #0023,6,1.6738743
205.7252585,5074,Umbrella Rainbow,32.9,Milk Bottle,46.3380282,Monkey King Crown,40.8695652,Reaper,41.910828,Medusa,25.9055118,Dark Blue Flames,16.127451,FalseIdols #4737,6,1.6738743
205.7060065,5823,Scythe,27.5313808,Moustache,47,Axe,51.40625,Doctor,38.0346821,Boar Girl,24.2804428,Green,15.7793765,FalseIdols #0208,6,1.6738743
205.6924735,3774,Phone,28.4848485,Snake,43.2894737,Siberian Hat,40.617284,Gold Armor,35.5675676,Mori Bot,39.4011976,Purple Clouds,16.6582278,FalseIdols #5545,6,1.6738743
205.6875142,6455,Trident,32.4137931,Painters Mask,48.3823529,Black Beanie,48.0291971,Kings Robe,33.4010152,Vern Birch,26.0079051,Green,15.7793765,FalseIdols #3545,6,1.6738743
205.6697832,5759,Umbrella Rainbow,32.9,Airpod,38.7058824,Ice Cream,37.1751412,Reaper,41.910828,Mori,37.6,Skatepark Park,15.7040573,FalseIdols #3460,6,1.6738743
205.6309982,4797,Devil Wings,29.2444444,Face Bandage,57.2173913,Doctors Lamp,38.0346821,Hockey Blue,40.3680982,Arcadian,23.7545126,Graveyard,15.3379953,FalseIdols #2903,6,1.6738743
205.630337,3511,IV Drop,33.5714286,Reverse Cross Earring,45.0684932,Crown,39.8787879,Chef Uniform,41.125,Arcadian Racing,28.6086957,Skatepark Park,15.7040573,FalseIdols #1004,6,1.6738743
205.6112388,3652,Third Arm,33.2323232,Snake,43.2894737,Siren,46.013986,Pink Robot,37.3863636,Boar Girl Red,27.6470588,Dark Blue Clouds,16.3681592,FalseIdols #5051,6,1.6738743
205.5851772,2024,Coffin,31.3333333,Coins,40.3680982,Ice Cream,37.1751412,Yellow Good Morning,38.7058824,Mori Silver,40.1219512,Pink,16.2068966,FalseIdols #1118,6,1.6738743
205.5765617,6378,Sand Shovel,29.375,Cigar,43.2894737,Confused Stars,39.4011976,Black Turtleneck,36.9662921,Bapho Tattooed,39.1666667,Skatepark Park,15.7040573,FalseIdols #6421,6,1.6738743
205.5698445,494,Coffin,31.3333333,Yellow Scuba Mask,45.6944444,Party Hat,46.6666667,Batik with Scarf,39.1666667,Azazel,25.4054054,Pink Flames,15.6294537,FalseIdols #1344,6,1.6738743
205.5607404,781,Third Arm,33.2323232,VR Headset,39.8787879,Halo,38.0346821,HellYeah Hoodie,38.7058824,Bapho,38.255814,Green,15.7793765,FalseIdols #1710,6,1.6738743
205.5546341,5829,Fan,32.7363184,3D Glasses,42.1794872,Cone,45.0684932,Pink Jacket,40.1219512,Boar Girl Red,27.6470588,Dark Blue Flames,16.127451,FalseIdols #1958,6,1.6738743
205.5460853,5512,Angel Wings,30.462963,Button Eyes,38.255814,Red Bandana,50.2290076,Purple Gown,41.3836478,Boar Girl Red,27.6470588,Blue Flames,15.8937198,FalseIdols #4700,6,1.6738743
205.5424551,2901,Sand Shovel,29.375,Painters Mask,48.3823529,Fox Mask,43.8666667,Cowboy,39.4011976,Boar Girl Red,27.6470588,Rainbow,15.1963048,FalseIdols #5072,6,1.6738743
205.5394846,3269,Surfboard,28.8596491,Tears,46.3380282,Cone,45.0684932,Orange TShirt,39.1666667,Boar Girl Red,27.6470588,Space,16.7857143,FalseIdols #5875,6,1.6738743
205.5244834,2419,Toy Hammer,34.4502618,Blue Scuba Mask,47.6811594,Farmers Hat,36.9662921,Cowboy,39.4011976,Arcadian Racing,28.6086957,Red Flames,16.7430025,FalseIdols #2757,6,1.6738743
205.5181351,6381,Present,28.9867841,Laserbeams,56.7241379,Emperors Crown,40.8695652,Black Gown,36.7597765,Haka,25.3076923,Rainbow,15.1963048,FalseIdols #2566,6,1.6738743
205.5103036,1991,Sand Shovel,29.375,Rainbow Glasses,44.7619048,Black Beanie,48.0291971,Cowboy,39.4011976,Corki Demon,26.6396761,Pink Flames,15.6294537,FalseIdols #4750,6,1.6738743
205.5090324,5950,Toy Hammer,34.4502618,Arrow,42.1794872,Black Beanie,48.0291971,Overalls,38.255814,Okame Wood,24.5522388,Dark Blue Clouds,16.3681592,FalseIdols #1120,6,1.6738743
205.4957246,4365,Turtle Shell Brown,31.4832536,Lightning Eyes,49.1044776,Ribbon,34.6315789,Blue Jacket,45.6944444,Vern,25.9055118,Spirals,17.002584,FalseIdols #3829,6,1.6738743
205.4918738,2060,Hockey Stick,31.3333333,Yellow Scuba Mask,45.6944444,Siren,46.013986,Orange TShirt,39.1666667,Medusa,25.9055118,Skatepark Park,15.7040573,FalseIdols #2847,6,1.6738743
205.3927285,5771,Toy Hammer,34.4502618,Tears,46.3380282,Halo,38.0346821,Reaper,41.910828,Boar Girl Red,27.6470588,Graveyard,15.3379953,FalseIdols #5392,6,1.6738743
205.387765,2241,Skateboard,26.9672131,Face Bandage,57.2173913,Confused Stars,39.4011976,Doctor,38.0346821,Haka,25.3076923,Space,16.7857143,FalseIdols #5190,6,1.6738743
205.3637931,2147,Carrot Stick,33.0653266,Blue Scuba Mask,47.6811594,Fox Mask,43.8666667,Blue Kimono,37.1751412,Vern Birch,26.0079051,Blue Flames,15.8937198,FalseIdols #6206,6,1.6738743
205.3542442,1354,Binocular,35.1871658,Rainbow Glasses,44.7619048,Cone,45.0684932,Batik with Scarf,39.1666667,Arcadian,23.7545126,Prison Photo booth,15.7416268,FalseIdols #1347,6,1.6738743
205.3494086,1542,Turtle Shell Brown,31.4832536,Snake,43.2894737,Halo,38.0346821,Purple  Robot,33.7435897,Mori Silver,40.1219512,Spirals,17.002584,FalseIdols #1782,6,1.6738743
205.3341263,6516,Sand Shovel,29.375,Eye Patch,38.7058824,Cowboy Hat,41.3836478,Robe,36.1538462,Bapho Demon,41.3836478,Purple Clouds,16.6582278,FalseIdols #2037,6,1.6738743
205.331482,3775,Umbrella Black,28.1196581,Laserbeams,56.7241379,Mohawk,41.125,Robe,36.1538462,Medusa,25.9055118,Pink Flames,15.6294537,FalseIdols #3113,6,1.6738743
205.3055725,1500,Umbrella Rainbow,32.9,Pacifier,45.0684932,Chef Hat,37.1751412,Pirate Suit,45.6944444,Medusa Stone,26.0079051,Space,16.7857143,FalseIdols #4859,6,1.6738743
205.2995474,574,Knife,33.0653266,Rainbow Glasses,44.7619048,Axe,51.40625,Blue One Piece,33.7435897,Boar Girl,24.2804428,Dark Blue Clouds,16.3681592,FalseIdols #0730,6,1.6738743
205.2923157,1125,IV Drop,33.5714286,Game Controller,38.4795322,Hockey Helmet,44.1610738,Blue Jacket,45.6944444,Vern Birch,26.0079051,Skatepark Park,15.7040573,FalseIdols #2439,6,1.6738743
205.268501,1924,Turtle Shell Green,28.8596491,3D Glasses,42.1794872,Ice Cream,37.1751412,Overalls,38.255814,Mori Silver,40.1219512,Spirals,17.002584,FalseIdols #1165,6,1.6738743
205.2675984,66,NONE,6.5668663,Fire Eyes,60.3669725,Bucket,41.125,White Turtleneck,39.1666667,Mori Bot,39.4011976,Pink Flames,15.6294537,FalseIdols #1723,5,3.0114416
205.2671537,893,Scythe,27.5313808,Laserbeams,56.7241379,Purple Beanie,38.255814,Yellow Good Morning,38.7058824,Medusa Stone,26.0079051,Dark Blue Clouds,16.3681592,FalseIdols #2823,6,1.6738743
205.2623191,5251,Umbrella Rainbow,32.9,Oni Mask,67.1428571,None,6.3391137,Yellow Good Morning,38.7058824,Bapho Demon,41.3836478,Green,15.7793765,FalseIdols #0948,5,3.0114416
205.2449298,4350,Skateboard,26.9672131,Tears,46.3380282,Ice Cream,37.1751412,Suit,39.6385542,Bapho,38.255814,Rainbow,15.1963048,FalseIdols #4365,6,1.6738743
205.2440959,4463,Sword,29.1150442,Painters Mask,48.3823529,Hockey Helmet,44.1610738,White Astronaut,39.8787879,Medusa,25.9055118,Dark Blue Flames,16.127451,FalseIdols #0440,6,1.6738743
205.2429788,4181,Fan,32.7363184,Tears,46.3380282,Crown,39.8787879,Chef Uniform,41.125,Haka Volcanic,26.7479675,Red Flames,16.7430025,FalseIdols #3353,6,1.6738743
205.2365183,2955,Toy Hammer,34.4502618,Pizza,35.9562842,Mohawk,41.125,Green Good Morning,36.3535912,Mori Silver,40.1219512,Blue Clouds,15.5555556,FalseIdols #5588,6,1.6738743
205.2256558,1061,Phone,28.4848485,Laserbeams,56.7241379,Pirate Hat,36.7597765,Pink Jacket,40.1219512,Vern,25.9055118,Blue Clouds,15.5555556,FalseIdols #1476,6,1.6738743
205.2137768,3599,Fan,32.7363184,Painters Mask,48.3823529,Dealers Hat,43.5761589,Robe,36.1538462,Vern,25.9055118,Space,16.7857143,FalseIdols #6336,6,1.6738743
205.2085144,2949,Third Arm,33.2323232,Reverse Cross Earring,45.0684932,Dealers Hat,43.5761589,Doctor,38.0346821,Okame,27.8813559,Prison Photo booth,15.7416268,FalseIdols #4043,6,1.6738743
205.189679,1687,Carrot Stick,33.0653266,Rainbow Glasses,44.7619048,Top Hat,43.0065359,White Turtleneck,39.1666667,Natsu,26.8571429,Purple Clouds,16.6582278,FalseIdols #2617,6,1.6738743
205.1856931,1945,Fan,32.7363184,Heart Eyes,51.8110236,Emperors Crown,40.8695652,Gold Armor,35.5675676,Haka Volcanic,26.7479675,Green,15.7793765,FalseIdols #4219,6,1.6738743
205.1523919,1954,Devil Wings,29.2444444,Moustache,47,Black Beanie,48.0291971,Red One Piece,34.8148148,Boar Girl Red,27.6470588,Red Flames,16.7430025,FalseIdols #0772,6,1.6738743
205.1419232,899,Carrot Stick,33.0653266,Coins,40.3680982,Axe,51.40625,Red One Piece,34.8148148,Okame,27.8813559,Purple Gradient,15.9322034,FalseIdols #1783,6,1.6738743
205.1349787,3551,Devil Wings,29.2444444,Game Controller,38.4795322,Purple Bandana,43.0065359,Gold Armor,35.5675676,Bapho Demon,41.3836478,Green,15.7793765,FalseIdols #6234,6,1.6738743
205.126296,5637,Umbrella Black,28.1196581,3D Glasses,42.1794872,Cowboy Hat,41.3836478,Pink Robot,37.3863636,Bapho,38.255814,Dark Blue Flames,16.127451,FalseIdols #5726,6,1.6738743
205.1089782,18,Skateboard,26.9672131,Heart Eyes,51.8110236,Ice Cream,37.1751412,Pirate Suit,45.6944444,Vern Birch,26.0079051,Green,15.7793765,FalseIdols #3207,6,1.6738743
205.0941683,4054,Skateboard,26.9672131,3D Glasses,42.1794872,Farmers Hat,36.9662921,Flame Hoodie,40.3680982,Bapho Demon,41.3836478,Blue Clouds,15.5555556,FalseIdols #6463,6,1.6738743
205.0883335,3666,Robotic Claw,49.8484848,Bubble Gum,38.4795322,Ice Cream,37.1751412,Gold Armor,35.5675676,Melton Slush,26.6396761,Skatepark Park,15.7040573,FalseIdols #4259,6,1.6738743
205.0700212,432,Coffin,31.3333333,Bandage,43.8666667,Black Beanie,48.0291971,HellYeah Hoodie,38.7058824,Medusa,25.9055118,Blue Clouds,15.5555556,FalseIdols #3119,6,1.6738743
205.066835,352,Umbrella Rainbow,32.9,Pacifier,45.0684932,Hockey Helmet,44.1610738,Blue Kimono,37.1751412,Okame,27.8813559,Pink,16.2068966,FalseIdols #1871,6,1.6738743
205.0643081,5428,Third Arm,33.2323232,Blue Scuba Mask,47.6811594,Fox Mask,43.8666667,Blue Kimono,37.1751412,Haka,25.3076923,Dark Blue Flames,16.127451,FalseIdols #1610,6,1.6738743
205.0552566,4390,Carrot Stick,33.0653266,Heart Eyes,51.8110236,Ninja Headband,35.7608696,Flame Hoodie,40.3680982,Vern Birch,26.0079051,Dark Blue Clouds,16.3681592,FalseIdols #0215,6,1.6738743
205.0452114,5774,Baseball Bat,28.4848485,Arrow,42.1794872,Ninja Headband,35.7608696,Leopard Gown,40.617284,Mori Silver,40.1219512,Pink,16.2068966,FalseIdols #6446,6,1.6738743
