Rank,Weighting,Name,Back,BackRarity,Eyes,EyesRarity,Face,FaceRarity,Head,HeadRarity,Race,RaceRarity,Armor,ArmorRarity,Mouth,MouthRarity,Racial,RacialRarity,Familiar,FamiliarRarity,SkinTone,SkinToneRarity,Background,BackgroundRarity,TraitCount,TraitCountRarity,Asset
0,194.9780553,Tavern Squad Adventurer #07851,Tribal Spear,19.3050193,Drowsy,6.8917988,None,1.1021713,Long Hair,8.1632653,Aquila,21.2765957,Bone,14.47178,Racial,5.8173357,Ancient,106.3829787,None,1.0215548,C,3.0422878,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037383531
0,194.82536409999997,Tavern Squad Adventurer #01259,None,4.9925112,Angry,5.7971014,Cloth Mask,97.0873786,Crown,36.4963504,Human,2.8352708,Knight,13.7741047,Angry,7.6687117,Ducktail,13.6239782,None,1.0215548,B,3.0693677,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031323539
0,194.7121226,Tavern Squad Adventurer #09565,Lute,12.5313283,Angry,5.7971014,None,1.1021713,Long Hair,8.1632653,Aquila,21.2765957,Wooden,18.3150183,Racial,5.8173357,Ancient,106.3829787,None,1.0215548,C,3.0422878,Red,9.596929,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039353635
0,194.69750099999996,Tavern Squad Adventurer #06363,Axe,12.3304562,Crazy,15.5279503,None,1.1021713,Short Hair,8.2304527,Aquila,21.2765957,Traveller,12.0772947,Racial,5.8173357,Ancient,106.3829787,None,1.0215548,B,3.0693677,Green,6.1957869,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036333633
0,194.64440199999999,Tavern Squad Adventurer #00924,None,4.9925112,Drowsy,6.8917988,None,1.1021713,Short Hair,8.2304527,Orc,8.0064051,Demonic,87.7192982,Racial,5.8173357,Jeweled,56.1797753,None,1.0215548,B,3.0693677,Orange,8.1037277,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030393234
0,194.18306229999993,Tavern Squad Adventurer #07026,None,4.9925112,Angry,5.7971014,Cloth Mask,97.0873786,Crown,36.4963504,Human,2.8352708,Chain Mail,11.1731844,Drowsy,9.3196645,None,12.0918984,None,1.0215548,A,2.894356,Purple,6.9637883,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037303236
0,194.17515289999997,Tavern Squad Adventurer #01010,Axe,12.3304562,Angry,5.7971014,None,1.1021713,Long Hair,8.1632653,Aquila,21.2765957,Rogue,12.8205128,Racial,5.8173357,Pierced,114.9425287,None,1.0215548,C,3.0422878,Green,6.1957869,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031303130
0,194.13340359999998,Tavern Squad Adventurer #02684,Lute,12.5313283,Normal,2.7624309,None,1.1021713,Short Hair,8.2304527,Aquila,21.2765957,Barbarian,14.9476831,Racial,5.8173357,Pierced,114.9425287,None,1.0215548,C,3.0422878,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032363834
0,194.07017349999998,Tavern Squad Adventurer #05467,Spear,12.2399021,Normal,2.7624309,None,1.1021713,Mohawk,8.7642419,Aquila,21.2765957,Bone,14.47178,Racial,5.8173357,Pierced,114.9425287,None,1.0215548,C,3.0422878,Purple,6.9637883,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035343637
0,194.0481017,Tavern Squad Adventurer #00513,Glaives,91.7431193,Normal,2.7624309,None,1.1021713,Flame,16.6112957,Orc,8.0064051,Bone,14.47178,Racial,5.8173357,Skinny,40.9836066,None,1.0215548,B,3.0693677,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030353133
0,194.04572249999995,Tavern Squad Adventurer #01312,Lute,12.5313283,Normal,2.7624309,None,1.1021713,None,7.6745971,Aquila,21.2765957,Rogue,12.8205128,Racial,5.8173357,Pierced,114.9425287,None,1.0215548,A,2.894356,Yellow,7.6923077,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031333132
0,194.00470439999998,Tavern Squad Adventurer #08978,Shield,12.9032258,Angry,5.7971014,None,1.1021713,Long Hair,8.1632653,Aquila,21.2765957,Traveller,12.0772947,Racial,5.8173357,Pierced,114.9425287,None,1.0215548,C,3.0422878,Green,6.1957869,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038393738
0,193.91897880000005,Tavern Squad Adventurer #09092,Glaives,91.7431193,Normal,2.7624309,Monocle,35.971223,None,7.6745971,Elf,4.3572985,Traveller,12.0772947,Normal,3.4940601,Curved,24.2718447,None,1.0215548,C,3.0422878,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039303932
0,193.88602969999997,Tavern Squad Adventurer #09881,Shield,12.9032258,Scared,9.3632959,None,1.1021713,Ponytail,9.7847358,Aquila,21.2765957,Traveller,12.0772947,Racial,5.8173357,Ancient,106.3829787,None,1.0215548,A,2.894356,Red,9.596929,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039383831
0,193.8083824,Tavern Squad Adventurer #01029,Bow,17.6678445,Sad,7.6863951,None,1.1021713,Ponytail,9.7847358,Aquila,21.2765957,Plant,23.3100233,Racial,5.8173357,Eagle,95.2380952,None,1.0215548,C,3.0422878,Green,6.1957869,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031303239
0,193.80097399999997,Tavern Squad Adventurer #05013,Warpick,14.4092219,Sad,7.6863951,None,1.1021713,None,7.6745971,Aquila,21.2765957,Knight,13.7741047,Racial,5.8173357,Ancient,106.3829787,None,1.0215548,C,3.0422878,Orange,8.1037277,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035303133
0,193.7414155,Tavern Squad Adventurer #02097,Lute,12.5313283,Normal,2.7624309,None,1.1021713,Bandana,8.841733,Aquila,21.2765957,Knight,13.7741047,Racial,5.8173357,Pierced,114.9425287,None,1.0215548,C,3.0422878,Purple,6.9637883,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032303937
0,193.67720079999995,Tavern Squad Adventurer #00673,Glaives,91.7431193,Angry,5.7971014,None,1.1021713,Horns,34.0136054,Human,2.8352708,Ice,21.2314225,Sad,9.569378,None,12.0918984,None,1.0215548,B,3.0693677,Yellow,7.6923077,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030363733
0,193.6142272,Tavern Squad Adventurer #09277,Lute,12.5313283,Normal,2.7624309,None,1.1021713,Mohawk,8.7642419,Aquila,21.2765957,Molten,38.0228137,Racial,5.8173357,Small,91.7431193,None,1.0215548,B,3.0693677,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039323737
0,193.61175799999998,Tavern Squad Adventurer #07632,Warpick,14.4092219,Normal,2.7624309,None,1.1021713,Flame,16.6112957,Aquila,21.2765957,Explorer,11.3895216,Racial,5.8173357,Ancient,106.3829787,None,1.0215548,B,3.0693677,Orange,8.1037277,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037363332
0,193.60251149999996,Tavern Squad Adventurer #08230,Lightning Sword,32.3624595,Sad,7.6863951,None,1.1021713,Ponytail,9.7847358,Aquila,21.2765957,Villager,11.4547537,Racial,5.8173357,Small,91.7431193,None,1.0215548,A,2.894356,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038323330
0,193.59242179999995,Tavern Squad Adventurer #08340,Sword,11.9617225,Scared,9.3632959,Cloth Mask,97.0873786,Mohawk,8.7642419,Human,2.8352708,Explorer,11.3895216,Scared,11.0497238,Goatee,16.0771704,None,1.0215548,A,2.894356,Purple,6.9637883,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038333430
0,193.52477969999995,Tavern Squad Adventurer #06617,Sword,11.9617225,Normal,2.7624309,None,1.1021713,Mohawk,8.7642419,Aquila,21.2765957,Wizard,13.6239782,Racial,5.8173357,Pierced,114.9425287,None,1.0215548,A,2.894356,Yellow,7.6923077,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643036363137
0,193.49837509999998,Tavern Squad Adventurer #03324,None,4.9925112,Sad,7.6863951,None,1.1021713,Bandana,8.841733,Aquila,21.2765957,Bone,14.47178,Racial,5.8173357,Pierced,114.9425287,None,1.0215548,C,3.0422878,Blue,6.7934783,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643033333234
0,193.49475859999998,Tavern Squad Adventurer #07108,Spear,12.2399021,Normal,2.7624309,None,1.1021713,Long Hair,8.1632653,Aquila,21.2765957,Druid,24.3309002,Racial,5.8173357,Ancient,106.3829787,None,1.0215548,A,2.894356,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037313038
0,193.48191189999994,Tavern Squad Adventurer #05664,Warpick,14.4092219,Sad,7.6863951,Cloth Mask,97.0873786,Short Hair,8.2304527,Human,2.8352708,Wooden,18.3150183,Angry,7.6687117,Full Beard,12.9533679,None,1.0215548,A,2.894356,Green,6.1957869,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035363634
0,193.41727959999994,Tavern Squad Adventurer #03562,None,4.9925112,Normal,2.7624309,None,1.1021713,Bandana,8.841733,Human,2.8352708,Traveller,12.0772947,Dagger,128.2051282,Imperial,17.4825175,None,1.0215548,A,2.894356,Yellow,7.6923077,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643033353632
0,193.31729149999995,Tavern Squad Adventurer #00977,Lute,12.5313283,Normal,2.7624309,None,1.1021713,Mohawk,8.7642419,Aquila,21.2765957,Ice,21.2314225,Racial,5.8173357,Ancient,106.3829787,None,1.0215548,B,3.0693677,Yellow,7.6923077,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030393737
0,193.14652319999996,Tavern Squad Adventurer #05984,Tribal Spear,19.3050193,Angry,5.7971014,None,1.1021713,Flame,16.6112957,Aquila,21.2765957,Rogue,12.8205128,Racial,5.8173357,Eagle,95.2380952,None,1.0215548,A,2.894356,Red,9.596929,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035393834
0,193.02835459999997,Tavern Squad Adventurer #01361,Lute,12.5313283,Normal,2.7624309,None,1.1021713,Ponytail,9.7847358,Aquila,21.2765957,Explorer,11.3895216,Racial,5.8173357,Pierced,114.9425287,None,1.0215548,C,3.0422878,Yellow,7.6923077,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031333631
0,192.94868139999997,Tavern Squad Adventurer #02052,Glaives,91.7431193,Angry,5.7971014,None,1.1021713,Horns,34.0136054,Human,2.8352708,Ice,21.2314225,Sad,9.569378,None,12.0918984,None,1.0215548,B,3.0693677,Purple,6.9637883,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032303532
0,192.68612299999998,Tavern Squad Adventurer #09594,Axe,12.3304562,Sad,7.6863951,Cloth Mask,97.0873786,Bandana,8.841733,Dwarf,4.0666938,Wooden,18.3150183,Normal,3.4940601,Braided Mustache,16.4203612,None,1.0215548,C,3.0422878,Green,6.1957869,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039353934
0,192.43881199999998,Tavern Squad Adventurer #08907,None,4.9925112,Angry,5.7971014,None,1.1021713,Short Hair,8.2304527,Aquila,21.2765957,Plant,23.3100233,Racial,5.8173357,Ancient,106.3829787,None,1.0215548,A,2.894356,Orange,8.1037277,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038393037
0,192.42338409999996,Tavern Squad Adventurer #04385,Tribal Spear,19.3050193,Crazy,15.5279503,None,1.1021713,Wizard,12.300123,Aquila,21.2765957,Traveller,12.0772947,Racial,5.8173357,Small,91.7431193,None,1.0215548,A,2.894356,Yellow,7.6923077,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034333835
0,192.36788370000002,Tavern Squad Adventurer #00752,Glaives,91.7431193,Drowsy,6.8917988,None,1.1021713,Horns,34.0136054,Elf,4.3572985,Wizard,13.6239782,Sad,9.569378,Long,18.6915888,None,1.0215548,A,2.894356,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030373532
0,192.30844729999998,Tavern Squad Adventurer #01021,Glaives,91.7431193,Angry,5.7971014,None,1.1021713,Wizard,12.300123,Human,2.8352708,Barbarian,14.9476831,Smoking,39.0625,Full Beard,12.9533679,None,1.0215548,C,3.0422878,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031303231
0,192.2752351,Tavern Squad Adventurer #00334,Lightning Sword,32.3624595,Normal,2.7624309,None,1.1021713,Bandana,8.841733,Aquila,21.2765957,Barbarian,14.9476831,Racial,5.8173357,Small,91.7431193,None,1.0215548,C,3.0422878,Yellow,7.6923077,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030333334
0,192.26537529999993,Tavern Squad Adventurer #07472,Lute,12.5313283,Scared,9.3632959,Cloth Mask,97.0873786,Apple,10.7526882,Human,2.8352708,Villager,11.4547537,Drowsy,9.3196645,Full Beard,12.9533679,None,1.0215548,B,3.0693677,Yellow,7.6923077,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037343732
0,192.2320907,Tavern Squad Adventurer #09516,Tribal Spear,19.3050193,Angry,5.7971014,None,1.1021713,Long Hair,8.1632653,Aquila,21.2765957,Rogue,12.8205128,Racial,5.8173357,Ancient,106.3829787,None,1.0215548,C,3.0422878,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039353136
0,192.08225209999998,Tavern Squad Adventurer #09920,None,4.9925112,Angry,5.7971014,None,1.1021713,Long Hair,8.1632653,Aquila,21.2765957,Druid,24.3309002,Racial,5.8173357,Ancient,106.3829787,None,1.0215548,A,2.894356,Blue,6.7934783,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039393230
0,191.91945759999996,Tavern Squad Adventurer #00005,Pickaxe,12.5786164,Lightning,52.3560209,Monocle,35.971223,Apple,10.7526882,Dwarf,4.0666938,Wizard,13.6239782,Crazy,13.1926121,Handlebars,21.5053763,None,1.0215548,B,3.0693677,Red,9.596929,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030303035
0,191.9157464,Tavern Squad Adventurer #02777,Spear,12.2399021,Normal,2.7624309,Cloth Mask,97.0873786,Long Hair,8.1632653,Dwarf,4.0666938,Traveller,12.0772947,Sad,9.569378,Handlebars,21.5053763,None,1.0215548,C,3.0422878,Green,6.1957869,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032373737
0,191.9096317,Tavern Squad Adventurer #07898,Warpick,14.4092219,Crazy,15.5279503,None,1.1021713,Horns,34.0136054,Dwarf,4.0666938,Knight,13.7741047,Drowsy,9.3196645,Braided Mustache,16.4203612,None,1.0215548,B,3.0693677,Dungeon,77.5193798,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037383938
0,191.86967909999998,Tavern Squad Adventurer #08069,None,4.9925112,Angry,5.7971014,None,1.1021713,Long Hair,8.1632653,Aquila,21.2765957,Royal Guard,16.3666121,Racial,5.8173357,Pierced,114.9425287,None,1.0215548,C,3.0422878,Gray,5.8377116,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038303639
0,191.8598353,Tavern Squad Adventurer #08192,Bow,17.6678445,Sad,7.6863951,None,1.1021713,Short Hair,8.2304527,Aquila,21.2765957,Chain Mail,11.1731844,Racial,5.8173357,Ancient,106.3829787,None,1.0215548,C,3.0422878,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038313932
0,191.8167772,Tavern Squad Adventurer #08100,Tribal Spear,19.3050193,Normal,2.7624309,Cloth Mask,97.0873786,Apple,10.7526882,Dwarf,4.0666938,Chain Mail,11.1731844,Normal,3.4940601,Waves,18.2815356,None,1.0215548,A,2.894356,Blue,6.7934783,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038313030
0,191.77365179999998,Tavern Squad Adventurer #00001,Pickaxe,12.5786164,Normal,2.7624309,None,1.1021713,Bandana,8.841733,Aquila,21.2765957,Traveller,12.0772947,Racial,5.8173357,Pierced,114.9425287,None,1.0215548,A,2.894356,Blue,6.7934783,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643030303031
0,191.62904830000002,Tavern Squad Adventurer #04318,Ice Staff,51.2820513,Normal,2.7624309,None,1.1021713,Long Hair,8.1632653,Human,2.8352708,Ice,21.2314225,Normal,3.4940601,Imperial,17.4825175,None,1.0215548,B,3.0693677,Dungeon,77.5193798,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034333138
0,191.578601,Tavern Squad Adventurer #02339,Spear,12.2399021,Angry,5.7971014,None,1.1021713,Mohawk,8.7642419,Elf,4.3572985,Wooden,18.3150183,Smoking,39.0625,Long,18.6915888,None,1.0215548,C,3.0422878,Dungeon,77.5193798,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032333339
0,191.5739628,Tavern Squad Adventurer #02171,Tribal Spear,19.3050193,Crazy,15.5279503,None,1.1021713,Ponytail,9.7847358,Aquila,21.2765957,Bone,14.47178,Racial,5.8173357,Small,91.7431193,None,1.0215548,A,2.894356,Purple,6.9637883,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643032313731
0,191.55493689999997,Tavern Squad Adventurer #01031,Axe,12.3304562,Drowsy,6.8917988,None,1.1021713,Bandana,8.841733,Aquila,21.2765957,Royal Guard,16.3666121,Racial,5.8173357,Ancient,106.3829787,None,1.0215548,A,2.894356,Purple,6.9637883,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031303331
0,191.50150439999996,Tavern Squad Adventurer #03926,None,4.9925112,Crazy,15.5279503,None,1.1021713,Ponytail,9.7847358,Aquila,21.2765957,Rogue,12.8205128,Racial,5.8173357,Ancient,106.3829787,None,1.0215548,B,3.0693677,Green,6.1957869,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643033393236
0,191.32098639999998,Tavern Squad Adventurer #08980,Bow,17.6678445,Drowsy,6.8917988,None,1.1021713,Flame,16.6112957,Aquila,21.2765957,Explorer,11.3895216,Racial,5.8173357,Eagle,95.2380952,None,1.0215548,C,3.0422878,Red,9.596929,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038393830
0,191.31475279999995,Tavern Squad Adventurer #08620,Bow,17.6678445,Crazy,15.5279503,Eyepatch,19.9600798,Apple,10.7526882,Human,2.8352708,Demonic,87.7192982,Crazy,13.1926121,None,12.0918984,None,1.0215548,C,3.0422878,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038363230
0,191.2895944,Tavern Squad Adventurer #08605,Tribal Spear,19.3050193,Normal,2.7624309,None,1.1021713,Ponytail,9.7847358,Aquila,21.2765957,Plant,23.3100233,Racial,5.8173357,Eagle,95.2380952,None,1.0215548,C,3.0422878,Purple,6.9637883,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643038363035
0,191.22241639999996,Tavern Squad Adventurer #09660,Fire Maul,20.746888,Crazy,15.5279503,None,1.1021713,Apple,10.7526882,Elf,4.3572985,Demonic,87.7192982,Angry,7.6687117,Spiky,28.1690141,None,1.0215548,A,2.894356,Red,9.596929,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643039363630
0,191.20337339999998,Tavern Squad Adventurer #04527,Lightning Sword,32.3624595,Normal,2.7624309,Cloth Mask,97.0873786,None,7.6745971,Human,2.8352708,Villager,11.4547537,Sad,9.569378,Ducktail,13.6239782,None,1.0215548,C,3.0422878,Orange,8.1037277,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034353237
0,191.19342919999997,Tavern Squad Adventurer #04060,Axe,12.3304562,Normal,2.7624309,None,1.1021713,Ponytail,9.7847358,Aquila,21.2765957,Wooden,18.3150183,Racial,5.8173357,Ancient,106.3829787,None,1.0215548,C,3.0422878,Yellow,7.6923077,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034303630
0,191.18234189999995,Tavern Squad Adventurer #03404,None,4.9925112,Angry,5.7971014,None,1.1021713,Bandana,8.841733,Aquila,21.2765957,Explorer,11.3895216,Racial,5.8173357,Pierced,114.9425287,None,1.0215548,A,2.894356,Red,9.596929,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643033343034
0,191.16430269999998,Tavern Squad Adventurer #05781,Axe,12.3304562,Normal,2.7624309,None,1.1021713,Bandana,8.841733,Aquila,21.2765957,Ice,21.2314225,Racial,5.8173357,Ancient,106.3829787,None,1.0215548,A,2.894356,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035373831
0,191.14588089999998,Tavern Squad Adventurer #01176,Pickaxe,12.5786164,Angry,5.7971014,None,1.1021713,Wizard,12.300123,Aquila,21.2765957,Bone,14.47178,Racial,5.8173357,Ancient,106.3829787,None,1.0215548,A,2.894356,Gray,5.8377116,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643031313736
0,191.09241439999997,Tavern Squad Adventurer #05704,Axe,12.3304562,Drowsy,6.8917988,Cloth Mask,97.0873786,Mohawk,8.7642419,Dwarf,4.0666938,Chain Mail,11.1731844,Normal,3.4940601,Fully Braided,22.9885057,None,1.0215548,A,2.894356,Green,6.1957869,10,14.1843972,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643035373034
0,190.9557686,Tavern Squad Adventurer #04959,Shield,12.9032258,Normal,2.7624309,None,1.1021713,None,7.6745971,Orc,8.0064051,Explorer,11.3895216,Racial,5.8173357,Jeweled,56.1797753,None,1.0215548,B,3.0693677,Dungeon,77.5193798,8,3.5100035,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643034393539
0,190.9415538,Tavern Squad Adventurer #07612,Spear,12.2399021,Normal,2.7624309,None,1.1021713,Mohawk,8.7642419,Orc,8.0064051,Rogue,12.8205128,Racial,5.8173357,Jeweled,56.1797753,None,1.0215548,C,3.0422878,Dungeon,77.5193798,9,1.6655563,2d01b3496fd22b1a61e6227c27250225b1186e5ebae7360b1fc5392c54617665726e53717561643037363132
